label_id_long;label_id;parent_id;segment_description;label_name;
40303200000;4030320;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  Volvo;
40303210000;4030321;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  VW;
40304000000;40304;403;purchase intent for a car;Purchase Intent  Automotive  Drive Type;
40304010000;4030401;40304;purchase intent for a car;Purchase Intent  Automotive  Drive Type  Diesel;
40304020000;4030402;40304;purchase intent for a car;Purchase Intent  Automotive  Drive Type  Electric;
40304030000;4030403;40304;purchase intent for a car;Purchase Intent  Automotive  Drive Type  Gas;
40304040000;4030404;40304;purchase intent for a car;Purchase Intent  Automotive  Drive Type  Gasoline;
40304050000;4030405;40304;purchase intent for a car;Purchase Intent  Automotive  Drive Type  Hybrid;
40304060000;4030406;40304;purchase intent for a car;Purchase Intent  Automotive  Drive Type  Other;
40304070000;4030407;40304;purchase intent for a car;Purchase Intent  Automotive  Drive Type  Plug-in Hybrid;
40305000000;40305;403;purchase intent for a car;Purchase Intent  Automotive  Financing;
40305010000;4030501;40305;purchase intent for a car;Purchase Intent  Automotive  Financing  Bank credit;
40305020000;4030502;40305;purchase intent for a car;Purchase Intent  Automotive  Financing  Carbank credit;
40305030000;4030503;40305;purchase intent for a car;Purchase Intent  Automotive  Financing  Direct payment (cash or transfer);
40305040000;4030504;40305;purchase intent for a car;Purchase Intent  Automotive  Financing  Leasing;
40305050000;4030505;40305;purchase intent for a car;Purchase Intent  Automotive  Financing  Long-time rental;
40305060000;4030506;40305;purchase intent for a car;Purchase Intent  Automotive  Financing  Private sale old car;
40305070000;4030507;40305;purchase intent for a car;Purchase Intent  Automotive  Financing  Trade-in old car;
40306000000;40306;403;purchase intent for a car;Purchase Intent  Automotive  Style;
40306010000;4030601;40306;purchase intent for a car;Purchase Intent  Automotive  Style  Compact class;
40306020000;4030602;40306;purchase intent for a car;Purchase Intent  Automotive  Style  Luxury class;
40306030000;4030603;40306;purchase intent for a car;Purchase Intent  Automotive  Style  Micro car;
40306040000;4030604;40306;purchase intent for a car;Purchase Intent  Automotive  Style  Middle class;
40306050000;4030605;40306;purchase intent for a car;Purchase Intent  Automotive  Style  Motorcycle;
40306060000;4030606;40306;purchase intent for a car;Purchase Intent  Automotive  Style  Off-road vehicle;
40306070000;4030607;40306;purchase intent for a car;Purchase Intent  Automotive  Style  Scooter;
40306080000;4030608;40306;purchase intent for a car;Purchase Intent  Automotive  Style  Small car;
40306090000;4030609;40306;purchase intent for a car;Purchase Intent  Automotive  Style  Sports car;
40306100000;4030610;40306;purchase intent for a car;Purchase Intent  Automotive  Style  SUV;
40306100100;403061001;4030610;purchase intent for a car;Purchase Intent  Automotive  Style  SUV  Compact SUV;
40306100200;403061002;4030610;purchase intent for a car;Purchase Intent  Automotive  Style  SUV  Large SUV;
40306100300;403061003;4030610;purchase intent for a car;Purchase Intent  Automotive  Style  SUV  Mini SUV;
40306110000;4030611;40306;purchase intent for a car;Purchase Intent  Automotive  Style  Upper mid-range;
40306120000;4030612;40306;purchase intent for a car;Purchase Intent  Automotive  Style  Van;
40306120100;403061201;4030612;purchase intent for a car;Purchase Intent  Automotive  Style  Van  Compact van;
40306120200;403061202;4030612;purchase intent for a car;Purchase Intent  Automotive  Style  Van  Large can;
40306120300;403061203;4030612;purchase intent for a car;Purchase Intent  Automotive  Style  Van  Mini-Van;
40307000000;40307;403;purchase intent for a car;Purchase Intent  Automotive  Type;
40307010000;4030701;40307;purchase intent for a car;Purchase Intent  Automotive  Type  New Vehicle;
40307020000;4030702;40307;purchase intent for a car;Purchase Intent  Automotive  Type  Used Vehicle;
40400000000;404;4;purchase intent for telecommunication services;Purchase Intent  Business and Industrial;
40401000000;40401;404;purchase intent for telecommunication services;Purchase Intent  Business and Industrial  Telecom Services;
40401010000;4040101;40401;purchase intent for telecommunication services;Purchase Intent  Business and Industrial  Telecom Services  Business Telecom Services;
40401020000;4040102;40401;purchase intent for telecommunication services;Purchase Intent  Business and Industrial  Telecom Services  Home Internet Services;
40401030000;4040103;40401;purchase intent for telecommunication services;Purchase Intent  Business and Industrial  Telecom Services  Home Phone Services;
40401040000;4040104;40401;purchase intent for telecommunication services;Purchase Intent  Business and Industrial  Telecom Services  Home Television Services;
40401050000;4040105;40401;purchase intent for telecommunication services;Purchase Intent  Business and Industrial  Telecom Services  Mobile Phone Plans;
40401060000;4040106;40401;purchase intent for telecommunication services;Purchase Intent  Business and Industrial  Telecom Services  Prepaid International Phone Services;
40500000000;405;4;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics;
40501000000;40501;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Arcade Equipment;
40502000000;40502;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Audio;
40502010000;4050201;40502;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Audio  CD Players;
40502020000;4050202;40502;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Audio  Headphones;
40503000000;40503;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Cameras and Photo;
40503010000;4050301;40503;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Cameras and Photo  Camera and Photo Accessories;
40503020000;4050302;40503;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Cameras and Photo  Cameras;
40503020100;405030201;4050302;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Cameras and Photo  Cameras  SLR;
40504000000;40504;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Circuit Boards and Components;
40505000000;40505;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Communications Electronics;
40506000000;40506;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Components;
40507000000;40507;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Computers;
40507010000;4050701;40507;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Computers  Desktops;
40507020000;4050702;40507;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Computers  Laptops;
40508000000;40508;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Electronics Accessories;
40509000000;40509;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  E-Readers;
40510000000;40510;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Home Theater Systems;
40511000000;40511;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Marine Electronics;
40512000000;40512;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Mobile Phone Plans;
40513000000;40513;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Networking;
40514000000;40514;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Printers/Copiers/Scanners/Fax;
40515000000;40515;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Security Devices;
40516000000;40516;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Smartphones;
40517000000;40517;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Tablets;
40518000000;40518;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Televisions;
40519000000;40519;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Video;
40519010000;4051901;40519;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Video  Blu-Ray Disc Players;
40519020000;4051902;40519;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Video  Camcorders;
40520000000;40520;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Video Game Console Accessories;
40521000000;40521;405;purchase intent for consumer electronics;Purchase Intent  Consumer Electronics  Video Games and Consoles;
40600000000;406;4;purchase intent for consumer packaged goods;Purchase Intent  Consumer Packaged Goods;
40601000000;40601;406;purchase intent for edible goods;Purchase Intent  Consumer Packaged Goods  Edible;
40601010000;4060101;40601;purchase intent for edible goods;Purchase Intent  Consumer Packaged Goods  Edible  Beverages;
40601010100;406010101;4060101;purchase intent for edible goods;Purchase Intent  Consumer Packaged Goods  Edible  Beverages  Alcoholic Beverages;
40601010200;406010102;4060101;purchase intent for edible goods;Purchase Intent  Consumer Packaged Goods  Edible  Beverages  Carbonated Soft Drinks;
40601010300;406010103;4060101;purchase intent for edible goods;Purchase Intent  Consumer Packaged Goods  Edible  Beverages  Coffee & Tea;
40601010301;40601010301;406010103;purchase intent for edible goods;Purchase Intent  Consumer Packaged Goods  Edible  Beverages  Coffee & Tea  Coffee;
40601010302;40601010302;406010103;purchase intent for edible goods;Purchase Intent  Consumer Packaged Goods  Edible  Beverages  Coffee & Tea  Tea;
40601010400;406010104;4060101;purchase intent for edible goods;Purchase Intent  Consumer Packaged Goods  Edible  Beverages  Drink Mixes;
40601010500;406010105;4060101;purchase intent for edible goods;Purchase Intent  Consumer Packaged Goods  Edible  Beverages  Juices;
40601010600;406010106;4060101;purchase intent for edible goods;Purchase Intent  Consumer Packaged Goods  Edible  Beverages  Sports/ Energy Drinks;
40601010700;406010107;4060101;purchase intent for edible goods;Purchase Intent  Consumer Packaged Goods  Edible  Beverages  Water;
40601020000;4060102;40601;purchase intent for edible goods;Purchase Intent  Consumer Packaged Goods  Edible  Frozen;
40601020100;406010201;4060102;purchase intent for edible goods;Purchase Intent  Consumer Packaged Goods  Edible  Frozen  Brozen Baked Goods;
40601020200;406010202;4060102;purchase intent for edible goods;Purchase Intent  Consumer Packaged Goods  Edible  Frozen  Frozen Beverages;
40601020300;406010203;4060102;purchase intent for edible goods;Purchase Intent  Consumer Packaged Goods  Edible  Frozen  Frozen Desserts;
40601020400;406010204;4060102;purchase intent for edible goods;Purchase Intent  Consumer Packaged Goods  Edible  Frozen  Frozen Fruits & Vegetables;
40601020500;406010205;4060102;purchase intent for edible goods;Purchase Intent  Consumer Packaged Goods  Edible  Frozen  Frozen Meals;
